,2,3,4,5
36500000,0.1872,0.7776,0.9463,0.9873
37000000,0.1856,0.7863,0.9463,0.9891
37500000,0.1873,0.7799,0.9496,0.9883
38000000,0.1868,0.7778,0.9443,0.9883
38500000,0.182,0.7806,0.9449,0.9876
39000000,0.1786,0.777,0.9462,0.9872
39500000,0.1793,0.7743,0.9449,0.9873
40000000,0.1774,0.7742,0.9435,0.986
40500000,0.1756,0.7722,0.9415,0.9882
41000000,0.1735,0.7745,0.9446,0.9887
41500000,0.1657,0.7635,0.9451,0.9863
42000000,0.1693,0.7658,0.9409,0.9858
42500000,0.1711,0.7672,0.9418,0.9867
43000000,0.1606,0.7645,0.9396,0.9881
43500000,0.1629,0.7711,0.9447,0.9851
44000000,0.1646,0.7634,0.9438,0.9864
44500000,0.1674,0.7667,0.9435,0.9873
45000000,0.1624,0.7628,0.9392,0.9837
45500000,0.1627,0.7616,0.9412,0.9869
46000000,0.1621,0.7643,0.9451,0.9854
46500000,0.1562,0.7545,0.9403,0.9839
47000000,0.153,0.7598,0.9379,0.9861
47500000,0.1587,0.7542,0.9419,0.9864
48000000,0.1516,0.7569,0.9405,0.9849
48500000,0.1468,0.756,0.9404,0.9856
49000000,0.1605,0.7511,0.939,0.9873
49500000,0.156,0.7592,0.9329,0.985
50000000,0.1564,0.7536,0.9396,0.9856
50500000,0.157,0.7474,0.936,0.9873
51000000,0.1538,0.755,0.937,0.9859
51500000,0.1487,0.7555,0.9393,0.9853
52000000,0.1509,0.7495,0.9369,0.9862
52500000,0.1467,0.7456,0.9373,0.9859
53000000,0.1494,0.7511,0.9391,0.9838
53500000,0.1473,0.7448,0.9317,0.9865
54000000,0.1408,0.7457,0.9393,0.9849
54500000,0.138,0.7401,0.937,0.9852
55000000,0.1398,0.7364,0.9356,0.9856
55500000,0.139,0.7395,0.9393,0.986
56000000,0.1366,0.7481,0.932,0.9867
56500000,0.1396,0.744,0.9294,0.983
57000000,0.1435,0.7349,0.9344,0.9849
57500000,0.1427,0.7315,0.9341,0.9838
58000000,0.1424,0.7331,0.9375,0.9828
58500000,0.138,0.7392,0.9348,0.9829
59000000,0.1323,0.7367,0.9389,0.9829
59500000,0.1293,0.7399,0.9328,0.9833
60000000,0.1282,0.7327,0.938,0.9871
